2021-03-10T10:12:11,708 | WARN  | activator-1-thread-2 | MavenRepositoryURL               | 2 - org.ops4j.pax.url.mvn - 2.6.2 | Repository spec file:/root/system/ does not contain an identifier. Give your repository a name, for example: file:/root/system@snapshots@id=MyName
2021-03-10T15:01:58,445 | INFO  | activator-1-thread-1 | core                             | 94 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2d935632 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=754a1616-a8cc-4bd0-b9a7-e1dc9917bfba
2021-03-10T15:01:58,460 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.features.command/4.2.9
2021-03-10T15:01:58,462 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.servicemix.bundles.spring-context-support/5.1.14.RELEASE_1
2021-03-10T15:01:58,471 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11.1
2021-03-10T15:01:58,472 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.shell.ssh/4.2.9
2021-03-10T15:01:58,578 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.2.9. Missing service: [org.apache.sshd.server.SshServer]
2021-03-10T15:01:58,580 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.kar.core/4.2.9
2021-03-10T15:01:58,624 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.kar.core/4.2.9
2021-03-10T15:01:58,625 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.servicemix.bundles.fastinfoset/1.2.16.1
2021-03-10T15:01:58,628 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.ops4j.pax.web.pax-web-extender-whiteboard/7.2.16
2021-03-10T15:01:58,691 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.codehaus.jettison.jettison/1.4.0
2021-03-10T15:01:58,701 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.servicemix.bundles.wsdl4j/1.6.3.1
2021-03-10T15:01:58,702 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.scr.state/4.2.9
2021-03-10T15:01:58,715 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.scr.state/4.2.9
2021-03-10T15:01:58,715 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.jaas.blueprint.config/4.2.9
2021-03-10T15:01:58,731 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 89 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.karaf.jaas.blueprint.config/4.2.9 has been started
2021-03-10T15:01:58,732 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.aries.jmx.blueprint.core/1.2.0
2021-03-10T15:01:58,772 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.ops4j.pax.url.war/2.6.1
2021-03-10T15:01:58,814 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.shell.commands/4.2.9
2021-03-10T15:01:58,852 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.shell.commands/4.2.9
2021-03-10T15:01:58,856 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.config.core/4.2.9
2021-03-10T15:01:58,867 | INFO  | paxweb-config-1-thread-1 | JettyServerImpl                  | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | Pax Web available at [0.0.0.0]:[8443]
2021-03-10T15:01:58,876 | WARN  | paxweb-config-1-thread-1 | JettyFactoryImpl                 | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | To many HttpConfig elements found, will use default!
2021-03-10T15:01:58,877 | INFO  | paxweb-config-1-thread-1 | JettyFactoryImpl                 | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | No ALPN class available
2021-03-10T15:01:58,877 | INFO  | paxweb-config-1-thread-1 | JettyFactoryImpl                 | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | HTTP/2 not available, creating standard ServerConnector for Http
2021-03-10T15:01:58,878 | INFO  | paxweb-config-1-thread-1 | JettyServerImpl                  | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | Pax Web available at [0.0.0.0]:[8181]
2021-03-10T15:01:58,893 | INFO  | paxweb-config-1-thread-1 | HttpServiceFactoryImpl           | 303 - org.ops4j.pax.web.pax-web-runtime - 7.2.16 | Binding bundle: [org.apache.karaf.http.core [197]] to http service
2021-03-10T15:01:58,903 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.config.core/4.2.9
2021-03-10T15:01:58,969 | INFO  | activator-1-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.shell.ssh/4.2.9
2021-03-10T15:01:58,970 | INFO  | paxweb-config-1-thread-1 | HttpServiceFactoryImpl           | 303 - org.ops4j.pax.web.pax-web-runtime - 7.2.16 | Binding bundle: [org.ops4j.pax.web.pax-web-extender-whiteboard [300]] to http service
2021-03-10T15:01:59,015 | INFO  | activator-1-thread-2 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.http.core/4.2.9
2021-03-10T15:01:59,050 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.karaf.service.core/4.2.9
2021-03-10T15:01:59,065 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.service.core/4.2.9
2021-03-10T15:01:59,066 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.ops4j.pax.web.pax-web-descriptor/7.2.16
2021-03-10T15:01:59,068 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   javax.mail/1.4.7
2021-03-10T15:01:59,069 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.ops4j.pax.web.pax-web-deployer/7.2.16
2021-03-10T15:01:59,079 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.aries.jmx.whiteboard/1.2.0
2021-03-10T15:01:59,132 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.ops4j.pax.web.pax-web-extender-war/7.2.16
2021-03-10T15:01:59,225 | INFO  | activator-1-thread-2 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.karaf.web.core/4.2.9
2021-03-10T15:01:59,227 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-annotations/2.9.10
2021-03-10T15:01:59,230 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-core/2.9.10
2021-03-10T15:01:59,231 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-databind/2.9.10
2021-03-10T15:01:59,233 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.module.jackson-module-jaxb-annotations/2.9.10
2021-03-10T15:01:59,235 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.yaml.snakeyaml/1.24.0
2021-03-10T15:01:59,236 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.dataformat.jackson-dataformat-yaml/2.9.10
2021-03-10T15:01:59,278 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-wsdl/3.3.4
2021-03-10T15:01:59,280 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-bindings-soap/3.3.4
2021-03-10T15:01:59,302 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-bindings-xml/3.3.4
2021-03-10T15:01:59,304 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-databinding-jaxb/3.3.4
2021-03-10T15:01:59,305 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-frontend-simple/3.3.4
2021-03-10T15:01:59,307 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-transports-http/3.3.4
2021-03-10T15:01:59,321 | INFO  | features-3-thread-1 | HttpServiceFactoryImpl           | 303 - org.ops4j.pax.web.pax-web-runtime - 7.2.16 | Binding bundle: [org.apache.cxf.cxf-rt-transports-http [177]] to http service
2021-03-10T15:01:59,345 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletExporter                  | 177 - org.apache.cxf.cxf-rt-transports-http - 3.3.4 | Registering new instance of "/cxf" servlet
2021-03-10T15:01:59,355 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-frontend-jaxws/3.3.4
2021-03-10T15:01:59,371 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-rs-json-basic/3.3.4
2021-03-10T15:01:59,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-rs-extension-providers/3.3.4
2021-03-10T15:01:59,377 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-rs-client/3.3.4
2021-03-10T15:01:59,384 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-transports-http-jetty/3.3.4
2021-03-10T15:01:59,389 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | will add org.eclipse.jetty.websocket.jsr356.server.deploy.WebSocketServerContainerInitializer to ServletContainerInitializers
2021-03-10T15:01:59,420 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-features-logging/3.3.4
2021-03-10T15:01:59,446 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-rs-extension-search/3.3.4
2021-03-10T15:01:59,449 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-security/3.3.4
2021-03-10T15:01:59,451 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-management/3.3.4
2021-03-10T15:01:59,453 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-rs-service-description/3.3.4
2021-03-10T15:01:59,455 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.karaf.cxf-karaf-commands/3.3.4
2021-03-10T15:01:59,469 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.cxf.karaf.cxf-karaf-commands/3.3.4
2021-03-10T15:01:59,476 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-core/3.3.4
2021-03-10T15:01:59,503 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.camel.camel-cxf-transport (116) [org.apache.camel.component.cxf.transport.CamelTransportFactory]
2021-03-10T15:01:59,506 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-bindings-soap (163) [org.apache.cxf.binding.soap.SoapBindingFactory, org.apache.cxf.binding.soap.SoapTransportFactory]
2021-03-10T15:01:59,507 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-bindings-xml (164) [org.apache.cxf.binding.xml.XMLBindingFactory, org.apache.cxf.binding.xml.wsdl11.XMLWSDLExtensionLoader]
2021-03-10T15:01:59,508 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-features-logging (166) [org.apache.cxf.ext.logging.LoggingFactoryBeanListener, org.apache.cxf.ext.logging.OldLoggingFactoryBeanListener, org.apache.cxf.ext.logging.LoggingBusLifecycleListener]
2021-03-10T15:01:59,508 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-frontend-jaxrs (167) [org.apache.cxf.jaxrs.JAXRSBindingFactory]
2021-03-10T15:01:59,509 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-frontend-jaxws (168) [org.apache.cxf.jaxws.context.WebServiceContextResourceResolver]
2021-03-10T15:01:59,510 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-management (170) [org.apache.cxf.management.InstrumentationManager]
2021-03-10T15:01:59,510 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-rs-service-description (175) [org.apache.cxf.jaxrs.model.wadl.WadlGenerator]
2021-03-10T15:01:59,511 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-transports-http (177) [org.apache.cxf.transport.http.HTTPTransportFactory, org.apache.cxf.transport.http.HTTPWSDLExtensionLoader, org.apache.cxf.transport.http.policy.HTTPClientAssertionBuilder, org.apache.cxf.transport.http.policy.HTTPServerAssertionBuilder, org.apache.cxf.transport.http.policy.NoOpPolicyInterceptorProvider]
2021-03-10T15:01:59,512 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-transports-http-jetty (178) [org.apache.cxf.transport.http_jetty.JettyDestinationFactory, org.apache.cxf.transport.http_jetty.JettyHTTPServerEngineFactory, org.apache.cxf.transport.http.ContinuationProviderFactory]
2021-03-10T15:01:59,513 | INFO  | features-3-thread-1 | CXFActivator                     | 162 - org.apache.cxf.cxf-core - 3.3.4 | Adding the extensions from bundle org.apache.cxf.cxf-rt-wsdl (179) [org.apache.cxf.wsdl.WSDLManager]
2021-03-10T15:01:59,555 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.cxf.cxf-rt-frontend-jaxrs/3.3.4
2021-03-10T15:01:59,591 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.dropwizard.metrics.core/3.2.6
2021-03-10T15:01:59,593 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.jsr-305/3.0.2
2021-03-10T15:01:59,594 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.google.guava/19.0.0
2021-03-10T15:01:59,595 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.stack-core/0.2.5
2021-03-10T15:01:59,597 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.sdk-core/0.2.5
2021-03-10T15:01:59,598 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.stack-server/0.2.5
2021-03-10T15:01:59,599 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.jooq.jool/0.9.12
2021-03-10T15:01:59,600 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.sdk-server/0.2.5
2021-03-10T15:01:59,602 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.typesafe.netty.reactive-streams/2.0.3
2021-03-10T15:01:59,603 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.spi-annotations/3.0.0
2021-03-10T15:01:59,605 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-management-api/3.0.0
2021-03-10T15:01:59,607 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-util-json/3.0.0
2021-03-10T15:01:59,608 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-support/3.0.0
2021-03-10T15:01:59,615 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-util/3.0.0
2021-03-10T15:01:59,625 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-api/3.0.0
2021-03-10T15:01:59,627 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-jaxp/3.0.0
2021-03-10T15:01:59,629 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-base/3.0.0
2021-03-10T15:01:59,631 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-bean/3.0.0
2021-03-10T15:01:59,633 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-core-xml/3.0.0
2021-03-10T15:01:59,634 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-main/3.0.0
2021-03-10T15:01:59,636 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-spring/3.0.0
2021-03-10T15:01:59,638 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-core-engine/3.0.0
2021-03-10T15:01:59,640 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-jackson/3.0.0
2021-03-10T15:01:59,642 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-validator/3.0.0
2021-03-10T15:01:59,644 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   net.minidev.accessors-smart/1.2.0
2021-03-10T15:01:59,645 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   net.minidev.json-smart-action/2.3.0
2021-03-10T15:01:59,646 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-seda/3.0.0
2021-03-10T15:01:59,647 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-directvm/3.0.0
2021-03-10T15:01:59,649 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-vm/3.0.0
2021-03-10T15:01:59,651 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-stub/3.0.0
2021-03-10T15:01:59,653 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.bsd-parser-core/0.2.5
2021-03-10T15:01:59,654 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.stack-client/0.2.5
2021-03-10T15:01:59,655 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.milo.sdk-client/0.2.5
2021-03-10T15:01:59,656 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-file/3.0.0
2021-03-10T15:01:59,658 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-cxf-transport/3.0.0
2021-03-10T15:01:59,679 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 89 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.camel.camel-cxf-transport/3.0.0 has been started
2021-03-10T15:01:59,686 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-timer/3.0.0
2021-03-10T15:01:59,693 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-log/3.0.0
2021-03-10T15:01:59,695 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-management/3.0.0
2021-03-10T15:01:59,698 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.transport-native-kqueue/4.1.43.Final
2021-03-10T15:01:59,700 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-core-osgi/3.0.0
2021-03-10T15:01:59,703 | INFO  | features-3-thread-1 | Activator                        | 112 - org.apache.camel.camel-core-osgi - 3.0.0 | Camel activator starting
2021-03-10T15:01:59,829 | INFO  | features-3-thread-1 | Activator                        | 112 - org.apache.camel.camel-core-osgi - 3.0.0 | Camel activator started
2021-03-10T15:01:59,835 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-blueprint/3.0.0
2021-03-10T15:01:59,866 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 89 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.camel.camel-blueprint/3.0.0 has been started
2021-03-10T15:01:59,869 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.asynchttpclient.async-http-client-netty-utils/2.10.4
2021-03-10T15:01:59,881 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.asynchttpclient.async-http-client/2.10.4
2021-03-10T15:01:59,884 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.csv/1.6.0
2021-03-10T15:01:59,884 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | added ServletContainerInitializer: org.eclipse.jetty.websocket.jsr356.server.deploy.WebSocketServerContainerInitializer
2021-03-10T15:01:59,884 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | will add org.apache.jasper.servlet.JasperInitializer to ServletContainerInitializers
2021-03-10T15:01:59,885 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | Skipt org.apache.jasper.servlet.JasperInitializer, because specialized handler will be present
2021-03-10T15:01:59,885 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | will add org.eclipse.jetty.websocket.server.NativeWebSocketServletContainerInitializer to ServletContainerInitializers
2021-03-10T15:01:59,886 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-saga/3.0.0
2021-03-10T15:01:59,886 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | ServletContainerInitializerScanner | 296 - org.ops4j.pax.web.pax-web-api - 7.2.16 | added ServletContainerInitializer: org.eclipse.jetty.websocket.server.NativeWebSocketServletContainerInitializer
2021-03-10T15:01:59,896 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-milo/3.0.0
